-0.923,4.380,-1.920,1.000
0.965,-0.228,0.521,1.000
0.965,-0.228,0.521,-1.000
0.965,-0.228,0.521,1.000
0.021,-0.228,0.521,-1.000
0.021,-0.228,0.521,-1.000
0.021,-0.228,0.521,1.000
-1.870,-0.228,0.521,-1.000
0.021,-0.228,0.521,-1.000
0.965,-0.228,0.521,-1.000
0.021,-0.228,0.521,-1.000
-0.923,-0.228,0.521,-1.000
0.965,-0.228,0.521,-1.000
0.021,-0.228,-1.920,-1.000
0.965,-0.228,0.521,-1.000
0.021,4.380,0.521,-1.000
0.965,-0.228,0.521,1.000
-0.923,-0.228,0.521,-1.000
-0.923,-0.228,-1.920,1.000
0.965,-0.228,0.521,-1.000
-0.923,-0.228,0.521,-1.000
0.021,-0.228,0.521,-1.000
0.021,-0.228,0.521,-1.000
-1.870,-0.228,0.521,1.000
0.021,-0.228,0.521,-1.000
0.965,-0.228,0.521,-1.000
0.021,-0.228,0.521,-1.000
-0.923,-0.228,0.521,-1.000
0.021,-0.228,0.521,-1.000
0.965,-0.228,0.521,-1.000
0.021,-0.228,0.521,1.000
0.021,-0.228,0.521,-1.000
0.965,-0.228,0.521,-1.000
0.965,-0.228,0.521,1.000
0.965,-0.228,0.521,-1.000
0.965,-0.228,0.521,1.000
-0.923,-0.228,-1.920,-1.000
0.965,-0.228,0.521,-1.000
0.021,-0.228,0.521,-1.000
0.965,-0.228,0.521,-1.000
0.021,-0.228,0.521,-1.000
0.965,-0.228,0.521,-1.000
0.965,-0.228,-1.920,1.000
0.021,-0.228,-1.920,-1.000
-1.870,-0.228,-1.920,1.000
0.021,-0.228,-1.920,-1.000
-0.923,-0.228,-1.920,1.000
0.021,-0.228,0.521,-1.000
-0.923,-0.228,0.521,-1.000
0.965,-0.228,0.521,-1.000
0.021,-0.228,0.521,-1.000
0.965,-0.228,0.521,-1.000
0.021,-0.228,0.521,-1.000
-1.870,-0.228,-1.920,1.000
0.965,-0.228,0.521,-1.000
-1.870,-0.228,-1.920,1.000
0.021,4.380,-1.920,-1.000
0.965,-0.228,0.521,-1.000
0.965,-0.228,0.521,-1.000
-1.870,-0.228,0.521,-1.000
0.021,-0.228,0.521,-1.000
0.965,-0.228,0.521,-1.000
-1.870,-0.228,-1.920,1.000
-1.870,-0.228,-1.920,1.000
-0.923,-0.228,0.521,-1.000
-1.870,-0.228,0.521,-1.000
0.965,-0.228,0.521,-1.000
0.965,-0.228,0.521,-1.000
-0.923,-0.228,0.521,-1.000
-1.870,-0.228,0.521,1.000
-1.870,-0.228,0.521,1.000
0.021,-0.228,0.521,-1.000
0.965,-0.228,0.521,-1.000
0.965,-0.228,0.521,-1.000
-0.923,4.380,0.521,1.000
0.021,4.380,0.521,-1.000
0.021,-0.228,-1.920,1.000
-1.870,-0.228,0.521,-1.000
0.021,-0.228,0.521,-1.000
0.965,-0.228,0.521,-1.000
0.965,-0.228,0.521,-1.000
0.021,-0.228,0.521,-1.000
-0.923,-0.228,0.521,-1.000
0.965,-0.228,0.521,-1.000
0.021,-0.228,-1.920,-1.000
-1.870,-0.228,-1.920,1.000
-1.870,-0.228,-1.920,1.000
0.965,-0.228,0.521,-1.000
-1.870,-0.228,0.521,-1.000
0.965,-0.228,0.521,1.000
0.021,-0.228,-1.920,-1.000
0.965,-0.228,0.521,-1.000
0.965,-0.228,0.521,-1.000
0.965,-0.228,0.521,-1.000
0.021,-0.228,0.521,-1.000
-1.870,-0.228,0.521,-1.000
0.021,4.380,0.521,-1.000
0.021,-0.228,0.521,-1.000
0.965,-0.228,0.521,-1.000
0.965,-0.228,0.521,-1.000
0.021,-0.228,-1.920,-1.000
0.021,-0.228,0.521,-1.000
-1.870,-0.228,-1.920,1.000
0.965,-0.228,0.521,-1.000
-1.870,-0.228,0.521,-1.000
-1.870,-0.228,0.521,-1.000
-1.870,-0.228,-1.920,1.000
0.965,-0.228,-1.920,1.000
-1.870,-0.228,-1.920,1.000
-0.923,-0.228,-1.920,1.000
-1.870,-0.228,-1.920,1.000
0.021,-0.228,-1.920,1.000
0.965,-0.228,0.521,1.000
-1.870,-0.228,-1.920,1.000
0.021,-0.228,0.521,-1.000
-0.923,-0.228,0.521,-1.000
0.965,-0.228,0.521,-1.000
0.021,-0.228,0.521,-1.000
0.965,-0.228,0.521,-1.000
0.965,-0.228,0.521,1.000
0.021,-0.228,-1.920,-1.000
-1.870,-0.228,0.521,1.000
0.021,-0.228,0.521,-1.000
0.021,-0.228,-1.920,-1.000
0.021,-0.228,0.521,1.000
-0.923,-0.228,-1.920,-1.000
0.021,-0.228,-1.920,-1.000
0.965,-0.228,0.521,-1.000
-0.923,-0.228,-1.920,1.000
0.965,-0.228,0.521,-1.000
0.965,-0.228,0.521,-1.000
-0.923,-0.228,-1.920,1.000
0.965,-0.228,0.521,-1.000
-1.870,-0.228,0.521,-1.000
-0.923,-0.228,0.521,-1.000
0.021,-0.228,-1.920,1.000
0.021,-0.228,0.521,-1.000
0.021,-0.228,0.521,-1.000
0.965,-0.228,0.521,-1.000
0.021,-0.228,0.521,-1.000
0.021,-0.228,-1.920,1.000
0.965,-0.228,0.521,-1.000
0.965,-0.228,0.521,-1.000
0.021,-0.228,0.521,-1.000
0.021,-0.228,0.521,-1.000
-1.870,-0.228,-1.920,1.000
0.021,-0.228,-1.920,-1.000
-1.870,-0.228,0.521,-1.000
0.021,-0.228,0.521,-1.000
0.965,-0.228,0.521,-1.000
0.965,-0.228,0.521,-1.000
-1.870,4.380,0.521,1.000
0.965,-0.228,0.521,-1.000
0.021,-0.228,0.521,-1.000
0.021,-0.228,0.521,-1.000
0.021,-0.228,-1.920,-1.000
0.021,-0.228,0.521,-1.000
0.965,-0.228,0.521,-1.000
0.021,-0.228,0.521,-1.000
0.965,-0.228,0.521,-1.000
0.965,-0.228,0.521,-1.000
-0.923,-0.228,0.521,-1.000
-1.870,-0.228,-1.920,1.000
0.965,-0.228,0.521,1.000
0.021,-0.228,0.521,-1.000
0.965,-0.228,0.521,-1.000
0.021,-0.228,0.521,-1.000
0.021,-0.228,-1.920,-1.000
0.021,-0.228,0.521,1.000
-0.923,4.380,-1.920,1.000
0.965,-0.228,0.521,-1.000
-0.923,-0.228,-1.920,1.000
-1.870,-0.228,-1.920,1.000
0.021,-0.228,0.521,-1.000
-1.870,-0.228,-1.920,1.000
0.965,-0.228,0.521,1.000
0.965,-0.228,0.521,-1.000
0.021,4.380,0.521,-1.000
0.965,-0.228,0.521,-1.000
0.965,-0.228,0.521,-1.000
-0.923,-0.228,0.521,-1.000
-1.870,-0.228,0.521,1.000
0.965,-0.228,0.521,-1.000
0.965,-0.228,0.521,-1.000
0.021,-0.228,-1.920,-1.000
0.965,-0.228,0.521,-1.000
0.021,-0.228,0.521,-1.000
0.965,-0.228,0.521,-1.000
-0.923,-0.228,0.521,1.000
-1.870,-0.228,0.521,-1.000
0.021,-0.228,0.521,-1.000
-0.923,-0.228,0.521,-1.000
0.021,-0.228,0.521,-1.000
0.021,-0.228,0.521,-1.000
-0.923,-0.228,0.521,-1.000
0.965,-0.228,0.521,-1.000
0.021,-0.228,0.521,-1.000
-0.923,-0.228,-1.920,1.000
-0.923,-0.228,-1.920,1.000
0.965,-0.228,0.521,1.000
0.021,-0.228,0.521,-1.000
0.965,-0.228,0.521,-1.000
0.965,-0.228,0.521,-1.000
0.965,-0.228,0.521,-1.000
-0.923,-0.228,0.521,-1.000
0.965,-0.228,0.521,-1.000
0.965,-0.228,0.521,1.000
-0.923,-0.228,-1.920,-1.000
0.021,-0.228,0.521,-1.000
-1.870,-0.228,0.521,-1.000
0.021,-0.228,0.521,1.000
0.965,-0.228,0.521,1.000
0.965,-0.228,0.521,-1.000
-0.923,-0.228,0.521,-1.000
-1.870,-0.228,-1.920,-1.000
0.021,-0.228,-1.920,1.000
0.965,-0.228,0.521,-1.000
0.965,-0.228,0.521,-1.000
-1.870,-0.228,0.521,-1.000
-1.870,-0.228,-1.920,1.000
0.965,-0.228,0.521,1.000
-0.923,-0.228,0.521,-1.000
0.965,-0.228,0.521,-1.000
0.965,-0.228,0.521,-1.000
0.965,-0.228,0.521,1.000
-0.923,-0.228,-1.920,1.000
0.021,-0.228,0.521,-1.000
0.965,-0.228,0.521,-1.000
0.965,-0.228,0.521,-1.000
-0.923,-0.228,0.521,-1.000
0.021,-0.228,0.521,-1.000
-1.870,-0.228,0.521,-1.000
0.965,-0.228,0.521,-1.000
-1.870,-0.228,0.521,1.000
0.965,-0.228,0.521,-1.000
0.021,-0.228,0.521,-1.000
0.021,4.380,0.521,-1.000
0.965,-0.228,0.521,-1.000
-0.923,4.380,-1.920,1.000
0.965,-0.228,0.521,1.000
-1.870,-0.228,-1.920,1.000
0.965,-0.228,0.521,-1.000
0.965,-0.228,0.521,-1.000
-1.870,-0.228,-1.920,1.000
0.965,-0.228,0.521,-1.000
0.965,-0.228,0.521,-1.000
0.021,4.380,0.521,-1.000
-1.870,-0.228,-1.920,1.000
0.965,-0.228,0.521,-1.000
0.021,-0.228,0.521,-1.000
0.965,-0.228,0.521,-1.000
0.021,-0.228,0.521,-1.000
-0.923,-0.228,0.521,1.000
0.965,-0.228,0.521,-1.000
0.965,-0.228,0.521,-1.000
-0.923,-0.228,0.521,-1.000
0.021,-0.228,0.521,-1.000
0.021,-0.228,0.521,-1.000
0.965,-0.228,0.521,1.000
0.965,-0.228,0.521,1.000
-0.923,-0.228,0.521,-1.000
0.021,4.380,-1.920,-1.000
-0.923,-0.228,-1.920,1.000
0.021,-0.228,-1.920,1.000
-1.870,-0.228,0.521,1.000
0.965,-0.228,0.521,-1.000
0.021,-0.228,0.521,-1.000
0.021,-0.228,0.521,-1.000
0.965,-0.228,0.521,-1.000
0.965,-0.228,0.521,-1.000
-0.923,-0.228,-1.920,1.000
-0.923,-0.228,0.521,-1.000
0.965,-0.228,0.521,-1.000
0.021,-0.228,-1.920,1.000
-1.870,-0.228,-1.920,1.000
-1.870,-0.228,-1.920,1.000
-1.870,-0.228,0.521,-1.000
-0.923,-0.228,0.521,-1.000
0.021,4.380,0.521,1.000
0.965,-0.228,0.521,-1.000
0.965,-0.228,0.521,-1.000
0.965,-0.228,0.521,1.000
0.965,-0.228,0.521,-1.000
-0.923,-0.228,0.521,-1.000
0.965,-0.228,0.521,-1.000
0.021,-0.228,-1.920,1.000
0.965,-0.228,0.521,1.000
0.021,4.380,0.521,-1.000
0.965,-0.228,0.521,1.000
0.965,-0.228,0.521,-1.000
0.021,-0.228,-1.920,-1.000
-1.870,-0.228,0.521,-1.000
0.965,-0.228,0.521,-1.000
0.021,-0.228,-1.920,-1.000
-0.923,4.380,-1.920,1.000
0.965,-0.228,0.521,-1.000
-0.923,-0.228,0.521,-1.000
0.965,-0.228,0.521,-1.000
0.965,-0.228,0.521,-1.000
0.965,-0.228,0.521,-1.000
0.965,-0.228,0.521,-1.000
-0.923,-0.228,0.521,-1.000
-1.870,-0.228,-1.920,1.000
-1.870,-0.228,0.521,1.000
0.021,-0.228,-1.920,-1.000
0.965,-0.228,0.521,-1.000
0.021,-0.228,-1.920,-1.000
0.965,-0.228,0.521,-1.000
0.965,-0.228,0.521,-1.000
0.021,-0.228,0.521,-1.000
0.021,-0.228,0.521,1.000
0.965,-0.228,0.521,-1.000
0.965,-0.228,0.521,-1.000
-0.923,-0.228,0.521,-1.000
0.021,4.380,0.521,-1.000
0.965,-0.228,0.521,-1.000
0.965,-0.228,0.521,1.000
-1.870,-0.228,0.521,1.000
0.021,-0.228,0.521,1.000
0.021,-0.228,-1.920,-1.000
0.965,-0.228,0.521,-1.000
0.965,-0.228,0.521,-1.000
-1.870,-0.228,0.521,1.000
0.021,-0.228,0.521,-1.000
0.021,-0.228,0.521,-1.000
-1.870,-0.228,-1.920,1.000
0.021,-0.228,0.521,-1.000
0.965,-0.228,0.521,-1.000
0.021,-0.228,0.521,-1.000
0.021,-0.228,0.521,-1.000
0.021,-0.228,0.521,-1.000
-1.870,-0.228,-1.920,1.000
-1.870,-0.228,-1.920,1.000
0.021,-0.228,0.521,-1.000
0.021,-0.228,0.521,-1.000
0.021,-0.228,0.521,-1.000
0.021,-0.228,0.521,-1.000
0.021,-0.228,0.521,-1.000
0.965,-0.228,0.521,1.000
0.965,-0.228,0.521,-1.000
0.965,-0.228,0.521,-1.000
0.965,-0.228,0.521,-1.000
-1.870,-0.228,-1.920,1.000
0.021,-0.228,-1.920,-1.000
-1.870,-0.228,-1.920,1.000
-1.870,-0.228,0.521,-1.000
-1.870,-0.228,0.521,1.000
0.021,-0.228,0.521,-1.000
-1.870,-0.228,-1.920,1.000
0.021,-0.228,0.521,-1.000
0.965,-0.228,0.521,1.000
0.021,-0.228,-1.920,-1.000
0.965,-0.228,0.521,-1.000
0.965,-0.228,0.521,-1.000
-1.870,-0.228,0.521,-1.000
0.965,-0.228,0.521,1.000
-0.923,-0.228,0.521,-1.000
-1.870,-0.228,-1.920,1.000
0.965,-0.228,0.521,-1.000
0.965,-0.228,0.521,-1.000
0.021,-0.228,-1.920,-1.000
-0.923,-0.228,-1.920,-1.000
0.965,-0.228,0.521,-1.000
-0.923,-0.228,0.521,-1.000
0.021,4.380,0.521,-1.000
-0.923,-0.228,-1.920,1.000
-0.923,-0.228,0.521,-1.000
0.021,-0.228,-1.920,1.000
0.965,-0.228,0.521,-1.000
-1.870,-0.228,-1.920,1.000
-0.923,-0.228,-1.920,-1.000
0.965,-0.228,0.521,1.000
0.021,-0.228,-1.920,1.000
-0.923,-0.228,-1.920,1.000
0.021,-0.228,0.521,-1.000
0.021,-0.228,0.521,-1.000
0.021,-0.228,0.521,-1.000
0.965,-0.228,0.521,-1.000
0.965,-0.228,0.521,-1.000
-1.870,-0.228,-1.920,1.000
0.021,-0.228,-1.920,-1.000
-1.870,-0.228,0.521,1.000
0.021,-0.228,0.521,-1.000
0.021,-0.228,-1.920,1.000
0.021,-0.228,0.521,-1.000
0.965,-0.228,0.521,-1.000
0.021,-0.228,0.521,-1.000
0.965,-0.228,0.521,1.000
0.965,-0.228,0.521,-1.000
-1.870,-0.228,0.521,-1.000
0.965,-0.228,0.521,1.000
0.021,-0.228,0.521,1.000
0.021,-0.228,-1.920,-1.000
-0.923,-0.228,-1.920,-1.000
0.965,-0.228,0.521,1.000
0.965,-0.228,0.521,1.000
0.965,-0.228,0.521,-1.000
-1.870,-0.228,0.521,-1.000
-0.923,-0.228,-1.920,1.000
0.021,-0.228,0.521,-1.000
0.965,-0.228,0.521,-1.000
0.965,-0.228,0.521,1.000
0.965,-0.228,0.521,-1.000
-1.870,-0.228,-1.920,1.000
0.965,-0.228,0.521,-1.000
-1.870,-0.228,-1.920,1.000
0.021,-0.228,-1.920,-1.000
0.965,-0.228,0.521,-1.000
0.021,-0.228,0.521,1.000
-1.870,-0.228,0.521,-1.000
-1.870,-0.228,-1.920,1.000
-0.923,4.380,0.521,1.000
0.965,-0.228,0.521,-1.000
0.965,-0.228,0.521,-1.000
0.965,-0.228,0.521,-1.000
0.021,-0.228,-1.920,1.000
0.965,-0.228,0.521,-1.000
-1.870,-0.228,-1.920,1.000
0.021,-0.228,-1.920,-1.000
0.021,-0.228,0.521,-1.000
0.965,-0.228,0.521,-1.000
0.021,4.380,-1.920,1.000
-1.870,-0.228,-1.920,1.000
0.965,-0.228,0.521,-1.000
-1.870,-0.228,0.521,-1.000
-1.870,-0.228,0.521,-1.000
0.021,-0.228,-1.920,1.000
0.965,-0.228,0.521,-1.000
0.965,-0.228,0.521,-1.000
-0.923,-0.228,0.521,-1.000
0.021,-0.228,-1.920,-1.000
0.021,-0.228,0.521,-1.000
0.021,-0.228,0.521,-1.000
-1.870,-0.228,-1.920,1.000
