0.000,0.000,0.000,0.000,0.800,0.000,0.000,0.000,0.000,0.000,0.000,1.600,0.000,0.000,0.000,0.800,0.800,0.000,2.400,0.000,2.400,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.800,0.000,0.000,0.000,0.000,0.274,0.000,0.823,0.000,0.000,2.815,29.000,107.000,1.000
0.000,0.000,0.000,0.000,0.630,0.000,0.310,0.630,0.310,0.630,0.310,0.310,0.310,0.000,0.000,0.310,0.000,0.000,3.180,0.000,0.310,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.137,0.000,0.137,0.000,0.000,3.537,40.000,191.000,1.000
0.000,0.000,1.400,0.000,0.460,0.000,0.460,1.400,0.000,0.460,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.800,0.000,1.860,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.930,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.123,0.000,0.370,0.000,0.000,6.137,54.000,313.000,1.000
0.000,0.000,0.000,0.000,0.000,1.120,0.000,0.000,0.000,1.120,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.120,2.240,0.000,1.120,0.000,1.120,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.375,0.000,0.000,6.003,0.000,3.750,14.000,45.000,1.000
0.000,0.000,0.080,0.000,0.000,0.170,0.000,0.000,0.000,0.000,0.000,0.170,0.000,0.000,0.000,0.080,0.000,0.080,0.170,0.000,0.250,0.000,0.000,0.080,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.080,0.000,0.000,0.000,0.080,0.000,0.000,0.000,0.000,0.590,0.000,0.000,0.000,0.075,0.000,0.012,0.012,0.000,2.057,70.000,605.000,0.000
0.100,0.000,0.430,0.000,0.100,0.100,0.100,0.530,0.100,0.000,0.000,0.640,0.000,0.320,0.000,0.000,0.100,0.000,0.000,0.000,0.000,0.000,0.750,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.049,0.000,0.016,0.065,0.000,1.901,29.000,329.000,1.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.880,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.546,0.000,0.000,2.000,4.000,16.000,0.000
1.230,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.460,0.000,0.000,0.000,0.000,0.000,0.000,6.170,0.000,2.460,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.843,0.000,0.000,2.000,19.000,106.000,1.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,33.330,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,3.000,0.000
0.050,0.000,0.290,0.000,0.230,0.170,0.050,0.000,0.000,0.000,0.650,0.820,0.000,0.000,0.000,0.760,0.110,0.110,1.530,0.290,1.300,0.000,0.230,0.050,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.009,0.129,0.000,0.102,0.259,0.000,1.493,8.000,660.000,1.000
0.000,1.110,0.550,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.550,0.000,1.110,0.000,0.000,3.350,0.000,0.000,0.550,0.000,1.110,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.550,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.190,0.000,0.000,1.429,0.095,0.000,2.861,36.000,186.000,1.000
0.100,0.000,0.100,0.000,0.400,0.100,0.100,0.000,0.200,0.200,0.400,0.500,0.000,0.600,0.000,0.910,0.200,0.000,1.720,4.260,1.720,0.000,0.400,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.096,0.000,0.352,0.160,0.000,6.918,494.000,1439.000,1.000
0.000,0.000,0.580,0.580,0.000,0.000,0.000,0.290,0.000,0.000,0.000,0.000,0.290,0.000,0.000,0.000,0.290,0.580,2.910,0.870,1.740,0.000,0.000,0.290,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.430,0.000,1.434,0.000,0.047,3.281,64.000,361.000,1.000
0.000,1.280,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.280,0.000,0.000,0.000,0.000,0.000,0.000,2.560,0.000,1.280,0.000,0.000,0.000,5.120,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.196,0.000,0.000,0.000,0.000,1.952,10.000,41.000,0.000
0.580,0.000,0.340,0.000,0.110,0.110,0.000,0.000,0.000,0.230,0.230,0.930,0.930,0.000,0.000,0.580,0.230,0.110,4.190,0.000,1.510,0.000,0.580,0.460,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.340,0.000,0.000,0.000,0.000,0.000,0.110,0.000,0.000,0.110,0.000,0.125,0.000,0.733,0.104,0.335,8.192,326.000,1360.000,1.000
0.000,0.000,0.320,0.000,0.320,0.000,0.000,0.000,0.000,0.000,0.000,0.640,0.000,0.000,0.000,0.000,0.000,0.000,0.320,0.000,0.000,0.000,0.000,0.000,0.640,0.640,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.320,0.640,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.040,0.000,0.000,0.000,0.000,1.902,10.000,175.000,0.000
0.000,0.000,1.290,0.000,0.000,1.290,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.590,0.000,0.000,1.290,0.000,1.290,1.290,2.590,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.439,0.000,1.098,0.000,0.439,3.571,36.000,125.000,1.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,5.000,8.000,0.000
0.000,0.000,0.000,0.000,1.490,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.490,0.000,0.000,0.000,0.000,0.000,4.470,2.980,0.000,1.490,0.000,0.000,0.000,0.000,0.000,0.000,1.490,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.490,0.000,0.000,0.000,0.000,0.229,0.000,0.000,0.000,0.000,2.333,10.000,49.000,0.000
0.000,0.000,0.000,0.000,0.100,0.000,0.000,0.000,0.000,0.000,0.000,0.100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.060,1.190,0.000,0.000,0.000,0.100,0.000,0.000,1.300,0.000,0.000,0.100,1.080,0.000,0.000,0.000,0.650,0.000,0.000,0.000,0.000,2.600,0.000,0.100,0.140,0.500,0.093,0.000,0.000,0.000,4.060,51.000,1003.000,0.000
0.430,0.000,0.430,0.000,0.430,0.430,0.000,0.000,0.000,0.870,0.000,0.430,0.000,0.000,0.000,0.000,3.490,0.000,1.310,0.000,1.740,0.000,1.310,0.000,0.000,0.000,0.430,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.298,0.149,0.074,2.955,47.000,133.000,1.000
0.000,0.000,0.000,0.000,0.330,0.000,0.000,0.000,0.000,0.000,0.000,0.330,0.000,0.000,0.000,0.330,0.000,0.330,0.330,0.000,0.330,0.000,0.000,0.000,0.990,0.330,0.000,0.660,0.000,0.330,0.000,0.000,0.000,0.000,0.330,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.330,0.000,0.000,0.000,0.000,0.000,0.130,0.043,0.000,0.000,0.000,2.016,19.000,125.000,0.000
0.200,0.100,0.700,0.000,1.100,0.200,0.000,0.300,0.000,1.200,0.300,1.100,0.100,0.000,0.100,0.400,0.200,0.100,2.610,0.000,2.510,0.000,0.000,0.000,0.000,0.000,0.000,0.100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.017,0.159,0.000,0.530,0.406,0.123,9.781,84.000,851.000,1.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.330,0.000,0.000,0.000,0.000,0.000,0.000,0.440,0.000,0.000,0.000,0.000,0.000,0.000,0.440,0.000,0.000,0.000,0.000,0.000,0.000,1.330,0.000,0.440,0.000,0.890,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.397,0.000,0.000,0.000,0.000,1.936,10.000,122.000,0.000
0.120,0.000,0.120,0.000,0.000,0.250,0.000,0.000,0.000,0.000,0.000,0.120,0.250,0.000,0.000,0.120,0.000,0.000,2.190,0.000,0.510,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.250,0.000,0.000,0.640,0.250,0.120,0.000,0.000,0.000,0.093,0.000,0.023,0.000,0.000,1.247,5.000,131.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.347,0.000,0.000,1.000,1.000,2.000,1.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.160,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.740,0.000,0.000,1.625,6.000,13.000,0.000
0.000,0.000,0.710,0.000,0.170,0.000,0.350,0.350,0.000,0.170,0.170,0.350,0.000,0.000,0.000,0.350,0.000,0.170,0.530,0.000,0.170,0.000,0.350,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.350,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.057,0.000,0.057,0.171,0.000,1.974,34.000,229.000,1.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.570,0.000,0.000,0.000,0.000,0.000,0.000,7.140,3.570,0.000,3.570,0.000,3.570,3.570,0.000,0.000,0.000,3.570,3.570,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.240,0.000,0.240,0.000,0.000,1.687,10.000,27.000,0.000
0.000,0.000,0.320,0.000,0.320,0.000,0.000,0.000,0.000,0.000,0.000,0.640,0.000,0.000,0.000,0.000,0.000,0.000,0.320,0.000,0.000,0.000,0.000,0.000,0.640,0.640,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.320,0.640,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.040,0.000,0.000,0.000,0.000,1.677,10.000,156.000,0.000
0.090,0.000,0.090,0.000,0.390,0.090,0.090,0.000,0.190,0.290,0.390,0.480,0.000,0.580,0.000,0.870,0.190,0.000,1.660,4.100,1.660,0.000,0.390,0.190,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.136,0.000,0.318,0.151,0.000,6.813,494.000,1458.000,1.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.920,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.880,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.960,0.000,1.960,0.000,0.000,0.000,0.000,0.000,1.960,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.785,6.000,25.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.080,0.000,0.000,0.000,0.080,0.000,0.000,0.000,0.000,0.080,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.080,0.080,0.080,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.420,0.000,0.000,0.000,0.000,0.080,0.000,0.000,0.000,0.000,0.000,0.000,0.340,0.081,0.451,0.000,0.000,0.000,0.000,1.833,18.000,935.000,0.000
0.000,0.000,0.860,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.860,0.000,0.000,0.000,0.000,0.000,0.000,2.600,0.000,0.860,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.860,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.167,0.000,0.000,1.500,4.000,24.000,0.000
0.190,0.000,0.590,0.000,0.000,0.000,0.000,0.000,0.000,0.390,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.590,0.000,0.390,0.000,0.000,0.000,0.790,0.390,0.590,0.390,0.390,0.390,0.390,0.390,0.000,0.390,0.390,0.390,0.190,0.000,0.000,0.390,0.000,0.000,0.190,0.000,1.190,0.000,0.000,0.000,0.093,0.657,0.062,0.000,0.000,0.062,2.156,13.000,207.000,0.000
0.000,0.000,0.000,0.000,0.730,0.000,0.000,0.000,0.000,0.000,0.000,0.360,1.100,0.000,0.000,0.360,0.000,0.000,3.690,0.000,0.730,0.000,0.000,0.360,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.119,0.000,0.238,0.059,0.000,2.930,29.000,211.000,1.000
0.000,0.000,1.580,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.760,1.580,1.580,3.170,0.000,1.580,0.000,0.000,0.000,0.000,1.580,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.400,0.000,0.000,0.601,0.000,3.360,13.000,84.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,14.280,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.754,0.000,0.000,0.000,0.000,1.000,1.000,7.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.720,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.480,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.240,0.000,0.000,0.480,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.186,0.000,0.000,0.000,0.000,2.823,38.000,240.000,1.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.400,0.000,0.000,0.000,0.000,1.400,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.400,1.400,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.400,0.000,0.000,0.000,0.000,0.000,1.400,0.000,0.000,0.000,0.000,0.000,0.000,0.205,0.205,0.000,0.000,0.000,4.533,21.000,68.000,0.000
0.000,0.000,1.140,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.290,0.000,0.000,0.000,0.000,0.000,0.000,1.140,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.140,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.209,0.000,0.000,0.000,0.000,1.833,5.000,22.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,3.000,0.000
0.000,0.510,0.000,0.000,1.020,0.000,0.000,0.510,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.510,0.510,0.000,0.510,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.510,0.000,0.000,0.000,0.510,0.000,0.000,0.000,0.510,0.000,0.000,0.000,0.000,0.000,0.071,0.000,0.000,0.000,0.000,2.076,9.000,108.000,0.000
0.000,0.000,0.290,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.290,0.000,0.000,0.000,0.000,0.000,0.000,0.290,0.000,0.000,0.000,0.100,0.353,0.050,0.000,0.000,0.000,1.227,4.000,27.000,0.000
0.530,0.000,1.070,0.000,0.530,0.000,1.070,0.000,0.000,0.000,0.000,0.530,0.000,0.000,0.000,0.530,0.530,0.000,4.300,0.000,1.070,0.000,1.610,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.530,0.000,0.000,0.000,0.000,0.000,0.000,1.183,0.253,0.000,5.454,68.000,180.000,1.000
0.000,0.550,1.110,0.000,0.550,0.550,0.000,0.000,0.000,0.000,0.550,0.000,0.000,0.000,0.550,1.110,0.000,0.000,1.670,0.000,1.670,0.550,0.550,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.086,0.086,0.517,4.166,18.000,125.000,1.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.290,0.000,0.000,3.890,0.000,3.890,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.290,0.000,0.000,0.000,0.000,0.000,0.000,0.236,0.000,0.000,7.181,41.000,79.000,1.000
0.760,0.000,0.380,0.000,0.120,0.250,0.000,0.120,0.120,0.000,0.000,0.250,0.380,0.000,0.000,0.380,0.000,0.250,2.920,0.000,2.920,0.000,0.000,0.380,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.120,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.022,0.000,0.661,0.088,0.000,2.256,21.000,325.000,1.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.720,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.720,1.720,0.000,3.440,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.588,0.000,0.294,0.000,0.000,3.714,11.000,78.000,0.000
0.270,0.270,0.270,0.000,0.000,0.000,0.000,0.540,0.000,0.270,0.000,0.270,0.000,0.000,0.000,1.080,0.000,0.270,1.080,0.000,0.270,0.000,0.270,0.540,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.229,0.000,0.458,0.504,0.000,2.934,64.000,578.000,1.000
